@T,climate ,,,,,,,,
name,srad,,,,,,,,
,,,,,,,,,
missing_val,-9999,,,,,,,,
date_start,21.11.2001 ,,,,,,,,
date_end,31.01.2020,,,,,,,,
date_format,dd.MM.yyyy ,,,,,,,,
,,,,,,,,,
tres,d ,,,,,,,,
unit,MJ/m2,,,,,,,,
,,,,,,,,,
@H,date,srad[0],srad[1],srad[2],srad[3],srad[4],srad[5],srad[6],srad[7]
name,-,EnergyTower1,EnergyTower2,METOS,Vaisala,COAGMETAult,COAGMETARDEC,COAGMETGreeley,MissDataFill
ID,-,1,2,3,4,5,6,7,8
elevation,-,1584.435,1584.867,1571,1571,1497,1558,1427,1427
x,-,513609.867,513537.822,512615,512615,523701,500000,530627,530627
,10.10.2002,-9999,-9999,17.80858786,-9999,17.27,15.95,-9999,-9999
,11.10.2002,-9999,-9999,19.33468661,-9999,16.16,17.05,-9999,-9999
,12.10.2002,-9999,-9999,18.40754059,-9999,17.98,15.9,-9999,-9999
,13.10.2002,-9999,-9999,18.99623729,-9999,17.94,16.84,-9999,-9999
,14.10.2002,-9999,-9999,18.6147126,-9999,17.34,16.29,-9999,-9999
,15.10.2002,-9999,-9999,18.44241113,-9999,17.8,16.23,-9999,-9999
,16.10.2002,-9999,-9999,11.10934253,-9999,12.2,14.79,-9999,-9999
,17.10.2002,-9999,-9999,17.77781974,-9999,17.08,15.61,-9999,-9999
,18.10.2002,-9999,-9999,18.10601302,-9999,17.08,15.7,-9999,-9999
,19.10.2002,-9999,-9999,17.76141007,-9999,16.97,15.33,-9999,-9999
,20.10.2002,-9999,-9999,15.71020207,-9999,15.12,14.31,-9999,-9999
,21.10.2002,-9999,-9999,16.95733654,-9999,16.43,14.47,-9999,-9999
,22.10.2002,-9999,-9999,6.022346688,-9999,5.917,7.71,-9999,-9999
,23.10.2002,-9999,-9999,2.762977176,-9999,3.262,3.443,-9999,-9999
,24.10.2002,-9999,-9999,3.441927024,-9999,4.582,3.996,-9999,-9999
,25.10.2002,-9999,-9999,15.27944839,-9999,13.18,12.69,-9999,-9999
,26.10.2002,-9999,-9999,14.51434781,-9999,14.12,12.71,-9999,-9999
,27.10.2002,-9999,-9999,8.280726696,-9999,8.72,6.97,-9999,-9999
,28.10.2002,-9999,-9999,12.45493498,-9999,13.5,11.31,-9999,-9999
,29.10.2002,-9999,-9999,6.065422056,-9999,5.569,5.965,-9999,-9999
,30.10.2002,-9999,-9999,7.655108256,-9999,8.13,7.26,-9999,-9999
,31.10.2002,-9999,-9999,7.2305082,-9999,7.57,6.186,-9999,-9999
,01.11.2002,-9999,-9999,7.878689928,-9999,3.527,2.218,-9999,-9999
,02.11.2002,-9999,-9999,11.34728266,-9999,9.31,5.375,-9999,-9999
,03.11.2002,-9999,-9999,16.37889588,-9999,14.71,14.21,-9999,-9999
,04.11.2002,-9999,-9999,6.846932304,-9999,8.24,6.429,-9999,-9999
,05.11.2002,-9999,-9999,15.61174409,-9999,14.2,12.36,-9999,-9999
,06.11.2002,-9999,-9999,14.91228216,-9999,13.64,11.99,-9999,-9999
,07.11.2002,-9999,-9999,5.441854824,-9999,6.306,5.312,-9999,-9999
,08.11.2002,-9999,-9999,8.869423392,-9999,8.15,8.13,-9999,-9999
,09.11.2002,-9999,-9999,7.265378736,-9999,6.968,7.71,-9999,-9999
,10.11.2002,-9999,-9999,8.352518976,-9999,8.09,7.58,-9999,-9999
,11.11.2002,-9999,-9999,6.36900084,-9999,7.22,5.947,-9999,-9999
,12.11.2002,-9999,-9999,14.18820574,-9999,12.51,11.27,-9999,-9999
,13.11.2002,-9999,-9999,6.180289704,-9999,6.009,5.772,-9999,-9999
,14.11.2002,-9999,-9999,9.429403176,-9999,9.8,7.43,-9999,-9999
,15.11.2002,-9999,-9999,8.633534472,-9999,7.54,7.04,-9999,-9999
,16.11.2002,-9999,-9999,12.80158913,-9999,10.82,9.65,-9999,-9999
,17.11.2002,-9999,-9999,10.75448354,-9999,9.39,8.68,-9999,-9999
,18.11.2002,-9999,-9999,11.62829815,-9999,10.29,9.39,-9999,-9999
,19.11.2002,-9999,-9999,13.08465583,-9999,10.82,10.26,-9999,-9999
,20.11.2002,-9999,-9999,12.66005578,-9999,10.47,9.97,-9999,-9999
,21.11.2002,-9999,-9999,12.52057363,-9999,10.19,9.85,-9999,-9999
,22.11.2002,-9999,-9999,12.72364322,-9999,9.68,10.51,-9999,-9999
,23.11.2002,-9999,-9999,9.406839888,-9999,8.62,6.867,-9999,-9999
,24.11.2002,-9999,-9999,5.349550464,-9999,5.455,3.509,-9999,-9999
,25.11.2002,-9999,-9999,12.4364741,-9999,10.39,9.37,-9999,-9999
,26.11.2002,-9999,-9999,13.11747516,-9999,10.41,9.67,-9999,-9999
,27.11.2002,-9999,-9999,10.08989215,-9999,9.48,7.01,-9999,-9999
,28.11.2002,-9999,-9999,11.92572331,-9999,9.3,9.28,-9999,-9999
,29.11.2002,-9999,-9999,11.8703407,-9999,9.13,9.19,-9999,-9999
,30.11.2002,-9999,-9999,10.14322356,-9999,7.93,7.76,-9999,-9999
,01.12.2002,-9999,-9999,8.551486152,-9999,7.88,7.72,-9999,-9999
,02.12.2002,-9999,-9999,11.87854553,-9999,9.01,8.75,-9999,-9999
,03.12.2002,-9999,-9999,2.539395504,-9999,2.927,2.118,-9999,-9999
,04.12.2002,-9999,-9999,2.043003168,-9999,2.891,1.553,-9999,-9999
,05.12.2002,-9999,-9999,11.37394836,-9999,8.56,8.73,-9999,-9999
,06.12.2002,-9999,-9999,11.68573198,-9999,8.8,8.97,-9999,-9999
,07.12.2002,-9999,-9999,8.18431992,-9999,6.412,6.816,-9999,-9999
,08.12.2002,-9999,-9999,10.39962456,-9999,7.88,8.34,-9999,-9999
,09.12.2002,-9999,-9999,11.38215319,-9999,8.34,8.69,-9999,-9999
,10.12.2002,-9999,-9999,11.52368654,-9999,8.33,8.83,-9999,-9999
,11.12.2002,-9999,-9999,-9999,-9999,-9999,7.28,-9999,-9999
,12.12.2002,-9999,-9999,-9999,-9999,-9999,7.88,-9999,-9999
,13.12.2002,-9999,-9999,-9999,-9999,-9999,8.44,-9999,-9999
,14.12.2002,-9999,-9999,-9999,-9999,-9999,8.85,-9999,-9999
,15.12.2002,-9999,-9999,-9999,-9999,-9999,4.262,-9999,-9999
,16.12.2002,-9999,-9999,-9999,-9999,-9999,7.55,-9999,-9999
,17.12.2002,-9999,-9999,-9999,-9999,-9999,4.896,-9999,-9999
,18.12.2002,-9999,-9999,-9999,-9999,-9999,5.005,-9999,-9999
,19.12.2002,-9999,-9999,-9999,-9999,-9999,8.33,-9999,-9999
,20.12.2002,-9999,-9999,-9999,-9999,-9999,7.82,-9999,-9999
,21.12.2002,-9999,-9999,-9999,-9999,-9999,6.1,-9999,-9999
,22.12.2002,-9999,-9999,-9999,-9999,-9999,7.89,-9999,-9999
,23.12.2002,-9999,-9999,-9999,-9999,-9999,5.488,-9999,-9999
,24.12.2002,-9999,-9999,-9999,-9999,-9999,6.892,-9999,-9999
,25.12.2002,-9999,-9999,-9999,-9999,-9999,8.09,-9999,-9999
,26.12.2002,-9999,-9999,-9999,-9999,-9999,8.54,-9999,-9999
,27.12.2002,-9999,-9999,-9999,-9999,-9999,7.54,-9999,-9999
,28.12.2002,-9999,-9999,-9999,-9999,-9999,2.823,-9999,-9999
,29.12.2002,-9999,-9999,-9999,-9999,-9999,6.804,-9999,-9999
,30.12.2002,-9999,-9999,-9999,-9999,-9999,8.59,-9999,-9999
,31.12.2002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.344314144
,01.01.2003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.118681264
,02.01.2003,-9999,-9999,-9999,-9999,-9999,8.83,-9999,-9999
,03.01.2003,-9999,-9999,-9999,-9999,-9999,7.82,-9999,-9999
,04.01.2003,-9999,-9999,-9999,-9999,-9999,4.827,-9999,-9999
,05.01.2003,-9999,-9999,-9999,-9999,-9999,2.928,-9999,-9999
,06.01.2003,-9999,-9999,-9999,-9999,-9999,8.73,-9999,-9999
,07.01.2003,-9999,-9999,-9999,-9999,-9999,9.06,-9999,-9999
,08.01.2003,-9999,-9999,-9999,-9999,-9999,9.26,-9999,-9999
,09.01.2003,-9999,-9999,-9999,-9999,-9999,8.59,-9999,-9999
,10.01.2003,-9999,-9999,-9999,-9999,-9999,2.783,-9999,-9999
,11.01.2003,-9999,-9999,-9999,-9999,-9999,5.314,-9999,-9999
,12.01.2003,-9999,-9999,-9999,-9999,-9999,9.26,-9999,-9999
,13.01.2003,-9999,-9999,-9999,-9999,-9999,6.874,-9999,-9999
,14.01.2003,-9999,-9999,-9999,-9999,-9999,8.18,-9999,-9999
,15.01.2003,-9999,-9999,-9999,-9999,-9999,6.081,-9999,-9999
,16.01.2003,-9999,-9999,-9999,-9999,-9999,8.34,-9999,-9999
,17.01.2003,-9999,-9999,-9999,-9999,-9999,8.65,-9999,-9999
,18.01.2003,-9999,-9999,-9999,-9999,-9999,10.22,-9999,-9999
,19.01.2003,-9999,-9999,-9999,-9999,-9999,10.68,-9999,-9999
,20.01.2003,-9999,-9999,-9999,-9999,-9999,8.14,-9999,-9999
,21.01.2003,-9999,-9999,-9999,-9999,-9999,7.09,-9999,-9999
,22.01.2003,-9999,-9999,-9999,-9999,-9999,2.653,-9999,-9999
,23.01.2003,-9999,-9999,-9999,-9999,-9999,8.42,-9999,-9999
,24.01.2003,-9999,-9999,-9999,-9999,-9999,9.45,-9999,-9999
,25.01.2003,-9999,-9999,-9999,-9999,-9999,9.69,-9999,-9999
,26.01.2003,-9999,-9999,-9999,-9999,-9999,8.06,-9999,-9999
,27.01.2003,-9999,-9999,-9999,-9999,-9999,7.32,-9999,-9999
,28.01.2003,-9999,-9999,-9999,-9999,-9999,4.373,-9999,-9999
,29.01.2003,-9999,-9999,-9999,-9999,-9999,10.3,-9999,-9999
,30.01.2003,-9999,-9999,-9999,-9999,-9999,5.831,-9999,-9999
,31.01.2003,-9999,-9999,-9999,-9999,-9999,7.23,-9999,-9999
,01.02.2003,-9999,-9999,-9999,-9999,-9999,7.9,-9999,-9999
,02.02.2003,-9999,-9999,-9999,-9999,-9999,5.248,-9999,-9999
,03.02.2003,-9999,-9999,-9999,-9999,-9999,11.79,-9999,-9999
,04.02.2003,-9999,-9999,-9999,-9999,-9999,8.18,-9999,-9999
,05.02.2003,-9999,-9999,-9999,-9999,-9999,6.199,-9999,-9999
,06.02.2003,-9999,-9999,-9999,-9999,-9999,8.49,-9999,-9999
,07.02.2003,-9999,-9999,-9999,-9999,-9999,12.66,-9999,-9999
,08.02.2003,-9999,-9999,-9999,-9999,-9999,11.14,-9999,-9999
,09.02.2003,-9999,-9999,-9999,-9999,-9999,8.93,-9999,-9999
,10.02.2003,-9999,-9999,-9999,-9999,-9999,11.89,-9999,-9999
,11.02.2003,-9999,-9999,-9999,-9999,-9999,11.45,-9999,-9999
,12.02.2003,-9999,-9999,-9999,-9999,-9999,10.72,-9999,-9999
,13.02.2003,-9999,-9999,-9999,-9999,-9999,3.706,-9999,-9999
,14.02.2003,-9999,-9999,-9999,-9999,-9999,4.367,-9999,-9999
,15.02.2003,-9999,-9999,-9999,-9999,-9999,4.488,-9999,-9999
,16.02.2003,-9999,-9999,-9999,-9999,-9999,8.27,-9999,-9999
,17.02.2003,-9999,-9999,-9999,-9999,-9999,13.52,-9999,-9999
,18.02.2003,-9999,-9999,-9999,-9999,-9999,10.11,-9999,-9999
,19.02.2003,-9999,-9999,-9999,-9999,-9999,14.01,-9999,-9999
,20.02.2003,-9999,-9999,-9999,-9999,-9999,14.06,-9999,-9999
,21.02.2003,-9999,-9999,-9999,-9999,-9999,12.3,-9999,-9999
,22.02.2003,-9999,-9999,9.314535528,-9999,10.08,8.41,-9999,-9999
,23.02.2003,-9999,-9999,9.380174184,-9999,11.72,7.62,-9999,-9999
,24.02.2003,-9999,-9999,17.03528244,-9999,17.1,12.86,-9999,-9999
,25.02.2003,-9999,-9999,12.29494075,-9999,15.12,9.61,-9999,-9999
,26.02.2003,-9999,-9999,14.22102506,-9999,14.4,12.38,-9999,-9999
,27.02.2003,-9999,-9999,5.382369792,-9999,8.7,5.432,-9999,-9999
,28.02.2003,-9999,-9999,7.62023772,-9999,7.27,10.25,-9999,-9999
,01.03.2003,-9999,-9999,15.96865428,-9999,15.53,10.14,-9999,-9999
,02.03.2003,-9999,-9999,19.42083734,-9999,18.75,15.75,-9999,-9999
,03.03.2003,-9999,-9999,19.09059286,-9999,18.18,15.33,-9999,-9999
,04.03.2003,-9999,-9999,6.873598008,-9999,7.18,7.46,-9999,-9999
,05.03.2003,-9999,-9999,18.29472415,-9999,17.97,15.78,-9999,-9999
,06.03.2003,-9999,-9999,19.73672338,-9999,19.69,15.2,-9999,-9999
,07.03.2003,-9999,-9999,18.3336971,-9999,18.63,16.3,-9999,-9999
,08.03.2003,-9999,-9999,20.90180952,-9999,19.98,16.68,-9999,-9999
,09.03.2003,-9999,-9999,16.61273359,-9999,17.32,14.63,-9999,-9999
,10.03.2003,-9999,-9999,18.38087489,-9999,18.3,15.23,-9999,-9999
,11.03.2003,-9999,-9999,20.12440169,-9999,19.61,16.76,-9999,-9999
,12.03.2003,-9999,-9999,20.86693898,-9999,19.38,16.44,-9999,-9999
,13.03.2003,-9999,-9999,21.49050622,-9999,21.07,18.05,-9999,-9999
,14.03.2003,-9999,-9999,19.5131417,-9999,18.66,16.86,-9999,-9999
,15.03.2003,-9999,-9999,20.99411388,-9999,20.59,17.93,-9999,-9999
,16.03.2003,-9999,-9999,13.83744917,-9999,15.61,12.29,-9999,-9999
,17.03.2003,-9999,-9999,5.710563072,-9999,6.846,4.537,-9999,-9999
,18.03.2003,-9999,-9999,7.811000064,-9999,8.24,5.787,-9999,-9999
,19.03.2003,-9999,-9999,9.806825448,-9999,9.34,11.8,-9999,-9999
,20.03.2003,-9999,-9999,17.36142451,-9999,17.66,17.21,-9999,-9999
,21.03.2003,-9999,-9999,22.33560391,-9999,22.88,19.87,-9999,-9999
,22.03.2003,-9999,-9999,20.86283657,-9999,22.05,17.58,-9999,-9999
,23.03.2003,-9999,-9999,18.85470394,-9999,18.62,16.38,-9999,-9999
,24.03.2003,-9999,-9999,8.701224336,-9999,9.6,8.36,-9999,-9999
,25.03.2003,-9999,-9999,23.13967745,-9999,23.65,18.99,-9999,-9999
,26.03.2003,-9999,-9999,21.29564146,-9999,20.87,18.8,-9999,-9999
,27.03.2003,-9999,-9999,12.12058807,-9999,13.95,12.49,-9999,-9999
,28.03.2003,-9999,-9999,21.6669101,-9999,22.74,18.26,-9999,-9999
,29.03.2003,-9999,-9999,18.88547206,-9999,16.71,17.77,-9999,-9999
,30.03.2003,-9999,-9999,20.95924334,-9999,18.32,16.03,-9999,-9999
,31.03.2003,-9999,-9999,22.44021552,-9999,24.04,19.42,-9999,-9999
,01.04.2003,-9999,-9999,16.96143895,-9999,20.7,13.45,-9999,-9999
,02.04.2003,-9999,-9999,18.41779663,-9999,21.06,17.28,-9999,-9999
,03.04.2003,-9999,-9999,18.73368266,-9999,23.94,18.01,-9999,-9999
,04.04.2003,-9999,-9999,21.62588594,-9999,23.71,18.23,-9999,-9999
,05.04.2003,-9999,-9999,11.65496386,-9999,15.82,13.72,-9999,-9999
,06.04.2003,-9999,-9999,23.62171133,-9999,25.4,19.91,-9999,-9999
,07.04.2003,-9999,-9999,14.41383862,-9999,16.93,8.38,-9999,-9999
,08.04.2003,-9999,-9999,25.19498786,-9999,24.23,19.99,-9999,-9999
,09.04.2003,-9999,-9999,27.21953016,-9999,27.21,22.61,-9999,-9999
,10.04.2003,-9999,-9999,26.83185185,-9999,26.81,22.88,-9999,-9999
,11.04.2003,-9999,-9999,26.21033582,-9999,26.55,20.54,-9999,-9999
,12.04.2003,-9999,-9999,24.37450466,-9999,25.37,19.2,-9999,-9999
,13.04.2003,-9999,-9999,27.31593694,-9999,27.69,23.53,-9999,-9999
,14.04.2003,-9999,-9999,19.3839156,-9999,20.7,-9999,-9999,-9999
,15.04.2003,-9999,-9999,15.24457786,-9999,14.59,-9999,-9999,-9999
,16.04.2003,-9999,-9999,27.84719981,-9999,29.16,-9999,-9999,-9999
,17.04.2003,-9999,-9999,22.59405612,-9999,22.88,-9999,-9999,-9999
,18.04.2003,-9999,-9999,16.88144184,-9999,21.37,-9999,-9999,-9999
,19.04.2003,-9999,-9999,20.4361853,-9999,18.97,-9999,-9999,-9999
,20.04.2003,-9999,-9999,21.33666562,-9999,24.92,-9999,-9999,-9999
,21.04.2003,-9999,-9999,25.32421397,-9999,25.62,-9999,-9999,-9999
,22.04.2003,-9999,-9999,19.01469816,-9999,21.19,-9999,-9999,-9999
,23.04.2003,-9999,-9999,2.375298864,-9999,3.058,-9999,-9999,-9999
,24.04.2003,-9999,-9999,5.605951464,-9999,7.93,-9999,-9999,-9999
,25.04.2003,-9999,-9999,8.955574128,-9999,11.45,-9999,-9999,-9999
,26.04.2003,-9999,-9999,21.91920869,-9999,22.3,-9999,-9999,-9999
,27.04.2003,-9999,-9999,27.7425882,-9999,28.53,-9999,-9999,-9999
,28.04.2003,-9999,-9999,13.09080946,-9999,16.76,-9999,-9999,-9999
,29.04.2003,-9999,-9999,18.08139852,-9999,20.49,15.2,-9999,-9999
,30.04.2003,-9999,-9999,15.37175275,-9999,15.2,5.063,-9999,-9999
,01.05.2003,-9999,-9999,14.73177586,-9999,17.92,13.87,-9999,-9999
,02.05.2003,-9999,-9999,25.67702174,-9999,25.6,20,-9999,-9999
,03.05.2003,-9999,-9999,29.08407823,-9999,28.17,23.04,-9999,-9999
,04.05.2003,-9999,-9999,19.71416009,-9999,22.61,16.82,-9999,-9999
,05.05.2003,-9999,-9999,24.83807767,-9999,27.78,26.83,-9999,-9999
,06.05.2003,-9999,-9999,22.1776609,-9999,24.28,16.78,-9999,-9999
,07.05.2003,-9999,-9999,21.38999702,-9999,20.89,18.1,-9999,-9999
,08.05.2003,-9999,-9999,10.5391067,-9999,10.92,10.41,-9999,-9999
,09.05.2003,-9999,-9999,7.724849328,-9999,10.13,6.955,-9999,-9999
,10.05.2003,-9999,-9999,10.27655208,-9999,11.51,10.93,-9999,-9999
,11.05.2003,-9999,-9999,25.16421974,-9999,26.14,20.93,-9999,-9999
,12.05.2003,-9999,-9999,28.63486368,-9999,30.37,24.44,-9999,-9999
,13.05.2003,-9999,-9999,30.99170167,-9999,30.43,27.16,-9999,-9999
,14.05.2003,-9999,-9999,29.88199814,-9999,30.59,24.22,-9999,-9999
,15.05.2003,-9999,-9999,20.33977853,-9999,20.85,-9999,-9999,-9999
,16.05.2003,-9999,-9999,26.86261997,-9999,29.39,-9999,-9999,-9999
,17.05.2003,-9999,-9999,24.64526412,-9999,24.8,-9999,-9999,-9999
,18.05.2003,-9999,-9999,18.04242557,-9999,20.64,-9999,-9999,-9999
,19.05.2003,-9999,-9999,7.706388456,-9999,10.27,-9999,-9999,-9999
,20.05.2003,-9999,-9999,16.92451721,-9999,19.05,-9999,-9999,-9999
,21.05.2003,-9999,-9999,28.57948106,-9999,30.36,-9999,-9999,-9999
,22.05.2003,-9999,-9999,25.896501,-9999,27.96,-9999,-9999,-9999
,23.05.2003,-9999,-9999,29.46970534,-9999,29.61,-9999,-9999,-9999
,24.05.2003,-9999,-9999,14.71126378,-9999,14.51,-9999,-9999,-9999
,25.05.2003,-9999,-9999,15.63430738,-9999,21.29,-9999,-9999,-9999
,26.05.2003,-9999,-9999,15.98301274,-9999,18.63,-9999,-9999,-9999
,27.05.2003,-9999,-9999,27.65028384,-9999,29.9,14.45,-9999,-9999
,28.05.2003,-9999,-9999,27.80002202,-9999,28.85,-9999,-9999,-9999
,29.05.2003,-9999,-9999,26.36827884,-9999,26.76,-9999,-9999,-9999
,30.05.2003,-9999,-9999,20.48131188,-9999,22.35,-9999,-9999,-9999
,31.05.2003,-9999,-9999,16.03019052,-9999,18.07,-9999,-9999,-9999
,01.06.2003,-9999,-9999,16.62298963,-9999,17.7,-9999,-9999,-9999
,02.06.2003,-9999,-9999,26.10572422,-9999,28.69,-9999,-9999,-9999
,03.06.2003,-9999,-9999,17.59526222,-9999,19.95,7.01,-9999,-9999
,04.06.2003,-9999,-9999,9.593499816,-9999,13.14,7.34,-9999,-9999
,05.06.2003,-9999,-9999,16.4855587,-9999,19.5,10.59,-9999,-9999
,06.06.2003,-9999,-9999,19.4351958,-9999,20.36,11.09,-9999,-9999
,07.06.2003,-9999,-9999,27.4102925,-9999,25.25,17.88,-9999,-9999
,08.06.2003,-9999,-9999,30.65940598,-9999,32.1,17.08,-9999,-9999
,09.06.2003,-9999,-9999,17.15630371,-9999,20.19,11.06,-9999,-9999
,10.06.2003,-9999,-9999,25.40215987,-9999,26.7,14.13,-9999,-9999
,11.06.2003,-9999,-9999,19.93569055,-9999,26.07,12.18,-9999,-9999
,12.06.2003,-9999,-9999,23.07403879,-9999,26.42,13.62,-9999,-9999
,13.06.2003,-9999,-9999,20.4361853,-9999,21.79,11.64,-9999,-9999
,14.06.2003,-9999,-9999,23.65247945,-9999,24.58,17.63,-9999,-9999
,15.06.2003,-9999,-9999,25.73855798,-9999,27.62,15.89,-9999,-9999
,16.06.2003,-9999,-9999,22.7437943,-9999,25.08,14.21,-9999,-9999
,17.06.2003,-9999,-9999,22.49559814,-9999,23.41,14.13,-9999,-9999
,18.06.2003,-9999,-9999,13.845654,-9999,21.32,8.16,-9999,-9999
,19.06.2003,-9999,-9999,17.83525356,-9999,16.58,13.86,-9999,-9999
,20.06.2003,-9999,-9999,19.91928089,-9999,21.2,12.32,-9999,-9999
,21.06.2003,-9999,-9999,30.25121558,-9999,30.62,18.43,-9999,-9999
,22.06.2003,-9999,-9999,30.46249001,-9999,31.75,18.32,-9999,-9999
,23.06.2003,-9999,-9999,15.9748079,-9999,17.75,10.63,-9999,-9999
,24.06.2003,-9999,-9999,6.45104916,-9999,8.07,4.532,-9999,-9999
,25.06.2003,-9999,-9999,21.26692454,-9999,25.12,12.48,-9999,-9999
,26.06.2003,-9999,-9999,30.99375288,-9999,31.49,16.66,-9999,-9999
,27.06.2003,-9999,-9999,29.81430828,-9999,31.81,16.71,-9999,-9999
,28.06.2003,-9999,-9999,29.19894588,-9999,30.16,16.93,-9999,-9999
,29.06.2003,-9999,-9999,14.95535753,-9999,22.8,12.5,-9999,-9999
,30.06.2003,-9999,-9999,29.04510528,-9999,29.67,17.41,-9999,-9999
,01.07.2003,-9999,-9999,26.37238126,-9999,29.27,15.8,-9999,-9999
,02.07.2003,-9999,-9999,29.81430828,-9999,32.25,19.66,-9999,-9999
,03.07.2003,-9999,-9999,27.77745874,-9999,30.93,20.14,-9999,-9999
,04.07.2003,-9999,-9999,31.15784952,-9999,32.96,22.45,-9999,-9999
,05.07.2003,-9999,-9999,29.9722513,-9999,33.87,20.58,-9999,-9999
,06.07.2003,-9999,-9999,22.76635759,-9999,26.67,14.96,-9999,-9999
,07.07.2003,-9999,-9999,19.86184706,-9999,25.51,13.36,-9999,-9999
,08.07.2003,-9999,-9999,30.4850533,-9999,31.95,24.24,-9999,-9999
,09.07.2003,-9999,-9999,31.28912683,-9999,33.03,25.17,-9999,-9999
,10.07.2003,-9999,-9999,31.37527757,-9999,32.99,25.7,-9999,-9999
,11.07.2003,-9999,-9999,26.75595715,-9999,28.51,21.34,-9999,-9999
,12.07.2003,-9999,-9999,27.59695243,-9999,29.75,22.13,-9999,-9999
,13.07.2003,-9999,-9999,24.8975627,-9999,26.17,19.77,-9999,-9999
,14.07.2003,-9999,-9999,30.47684846,-9999,31.88,-9999,-9999,-9999
,15.07.2003,-9999,-9999,17.2814274,-9999,21.66,13.38,-9999,-9999
,16.07.2003,-9999,-9999,21.98894976,-9999,24.38,20,-9999,-9999
,17.07.2003,-9999,-9999,24.15912782,-9999,27.48,17.82,-9999,-9999
,18.07.2003,-9999,-9999,19.69775042,-9999,23.34,15.63,-9999,-9999
,19.07.2003,-9999,-9999,23.39607845,-9999,25.41,17.47,-9999,-9999
,20.07.2003,-9999,-9999,15.95224462,-9999,15.58,16.11,-9999,-9999
,21.07.2003,-9999,-9999,23.63401858,-9999,24.99,19.38,-9999,-9999
,22.07.2003,-9999,-9999,27.99693799,-9999,28.68,22.39,-9999,-9999
,23.07.2003,-9999,-9999,26.8441591,-9999,27.86,18.68,-9999,-9999
,24.07.2003,-9999,-9999,22.73353826,-9999,26.56,17.93,-9999,-9999
,25.07.2003,-9999,-9999,19.02700541,-9999,22.85,12.45,-9999,-9999
,26.07.2003,-9999,-9999,24.0750283,-9999,27.06,13.88,-9999,-9999
,27.07.2003,-9999,-9999,25.17037337,-9999,27.48,16.17,-9999,-9999
,28.07.2003,-9999,-9999,20.49772154,-9999,21.08,15.7,-9999,-9999
,29.07.2003,-9999,-9999,18.85265273,-9999,21.1,12.93,-9999,-9999
,30.07.2003,-9999,-9999,24.65757137,-9999,25.02,17.68,-9999,-9999
,31.07.2003,-9999,-9999,19.26494554,-9999,20.49,14.9,-9999,-9999
,01.08.2003,-9999,-9999,22.30073338,-9999,23.42,16.42,-9999,-9999
,02.08.2003,-9999,-9999,28.10565202,-9999,28.73,21.45,-9999,-9999
,03.08.2003,-9999,-9999,17.95627483,-9999,20.25,14.36,-9999,-9999
,04.08.2003,-9999,-9999,26.47083924,-9999,25.97,21.8,-9999,-9999
,05.08.2003,-9999,-9999,28.72511683,-9999,27.68,20.91,-9999,-9999
,06.08.2003,-9999,-9999,26.74980353,-9999,27.78,19.93,-9999,-9999
,07.08.2003,-9999,-9999,14.21692265,-9999,17.99,11.66,-9999,-9999
,08.08.2003,-9999,-9999,19.81261807,-9999,20.83,15.66,-9999,-9999
,09.08.2003,-9999,-9999,22.48944451,-9999,23.5,16.29,-9999,-9999
,10.08.2003,-9999,-9999,27.77335632,-9999,27.53,21.63,-9999,-9999
,11.08.2003,-9999,-9999,25.7672749,-9999,26.63,20.56,-9999,-9999
,12.08.2003,-9999,-9999,27.18465962,-9999,27.65,20.7,-9999,-9999
,13.08.2003,-9999,-9999,27.5108017,-9999,27.83,21.18,-9999,-9999
,14.08.2003,-9999,-9999,28.23487812,-9999,28.62,21.99,-9999,-9999
,15.08.2003,-9999,-9999,27.35490989,-9999,27.76,21.34,-9999,-9999
,16.08.2003,-9999,-9999,26.48930011,-9999,27.46,20.73,-9999,-9999
,17.08.2003,-9999,-9999,18.12037147,-9999,22.43,14.05,-9999,-9999
,18.08.2003,-9999,-9999,15.95634703,-9999,16.8,13.12,-9999,-9999
,19.08.2003,-9999,-9999,24.71090278,-9999,26.18,19.08,-9999,-9999
,20.08.2003,-9999,-9999,25.60728067,-9999,25.91,20.4,-9999,-9999
,21.08.2003,-9999,-9999,21.10487911,-9999,22.85,17.85,-9999,-9999
,22.08.2003,-9999,-9999,22.95506873,-9999,24.06,16.47,-9999,-9999
,23.08.2003,-9999,-9999,18.03627194,-9999,21.82,12.01,-9999,-9999
,24.08.2003,-9999,-9999,16.34812776,-9999,22.01,13.85,-9999,-9999
,25.08.2003,-9999,-9999,16.62709205,-9999,19.26,14.76,-9999,-9999
,26.08.2003,-9999,-9999,25.92726912,-9999,25.89,20.47,-9999,-9999
,27.08.2003,-9999,-9999,21.35102407,-9999,21.36,15.9,-9999,-9999
,28.08.2003,-9999,-9999,22.69661652,-9999,22.77,19.57,-9999,-9999
,29.08.2003,-9999,-9999,13.33080079,-9999,15.51,10.08,-9999,-9999
,30.08.2003,-9999,-9999,2.820411,-9999,3.686,2.611,-9999,-9999
,31.08.2003,-9999,-9999,14.24153714,-9999,16.76,12.32,-9999,-9999
,01.09.2003,-9999,-9999,26.20623341,-9999,25.35,21.34,-9999,-9999
,02.09.2003,-9999,-9999,21.24641246,-9999,22.83,17.07,-9999,-9999
