@T,climate,,,,,,,,,,,,,,,,,,,,,,,,
description,Synchronized storm breakpoint data,,,,,,,,,,,,,,,,,,,,,,,,
missing_value,-9999,,,,,,,,,,,,,,,,,,,,,,,,
date_format,dd.MM.yyyy,,,,,,,,,,,,,,,,,,,,,,,,
date_start,01.01.2002,,,,,,,,,,,,,,,,,,,,,,,,
date_end,31.01.2020,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
@H,time,COAGMETARDEC,COAGMETAult,DAVISCOSMOS2,Drake1,Drake2,Drake3,Drake4,Drake5,ETI,TE1,TE2,TE3,TE4,TE5,TE6,TE7,TE8,TE9,TECOSMOS1,TEEnergy1,TEEnergy2,TEFlume,TENW,Tucson
ID,,23,24,22,6,7,8,9,3,4,12,13,14,15,16,17,18,19,20,21,10,11,5,2,1
elevation,,1535,1496.568,1584.71,1562.283,1585.07,1580.612,1575.361,1572.391,1559.683,1581.449,1581.738,1587.637,1579.61,1580.925,1571.286,1567.997,1578.444,1563.986,1567.997,1584.504,1584.795,1559.832,1572.16,1572.351
,05.03.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,06.03.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.508,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.140521563
,07.03.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,08.03.2019,-9999,-9999,2.286,2.032,2.286,1.778,2.032,2.032,1.905,1.778,1.524,2.032,2.032,1.778,2.032,-9999,2.286,2.286,1.778,1.778,1.9,2,1.5,1.269934238
,09.03.2019,-9999,-9999,0.254,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0.254,0,0,0,0.194733697
,10.03.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,11.03.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,12.03.2019,-9999,-9999,1.778,2.286,1.778,2.286,1.27,1.524,2.0828,1.27,1.524,1.27,1.524,1.778,1.778,-9999,1.778,2.032,1.524,1.524,1.4,2.1,1.4,1.303635417
,13.03.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,16.8656,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,17.44087901
,14.03.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,15.03.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,16.03.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,17.03.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,18.03.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,19.03.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,20.03.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,21.03.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0.254,0,0,0,0,0
,22.03.2019,-9999,-9999,12.192,12.7,12.192,13.462,11.176,13.208,12.7762,5.588,11.938,10.922,-9999,12.7,12.7,-9999,11.684,13.97,12.192,11.938,11.4,12.4,12.2,11.62719043
,23.03.2019,-9999,-9999,0.762,0.508,0.508,0.508,0.762,0.762,0.508,0.254,0.508,0.254,-9999,0.508,0.508,-9999,0.508,0.508,0.254,0.508,0.4,0.4,0.4,0.129391562
,24.03.2019,-9999,-9999,0.254,0.254,0.254,0.254,0.254,0.254,0,0.254,0.254,0,-9999,0,0,-9999,0,0,0,0,0,0.1,0,0
,25.03.2019,-9999,-9999,0,0,0.254,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0
,26.03.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0
,27.03.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0
,28.03.2019,-9999,-9999,0.254,0,0.254,0.254,0,0,0.251883333,0,0,0,-9999,0,0,-9999,0.254,0,0,0,0,0,0,0
,29.03.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.247797222,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.274089716
,30.03.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.951919444,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.775872826
,31.03.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,01.04.2019,-9999,-9999,0.254,0.254,0.254,0.254,0.254,0.254,0.254,0.250401667,0,0.254,-9999,0.242711111,0,-9999,0.254,0.254,0.254,0.254,0.2,0.206164384,0.154341737,0.107053537
,02.04.2019,-9999,-9999,0,0.254,0,0,0,0,0,0.003598333,0,0,-9999,0.011288889,0.254,-9999,0,0,0,0,0,0.093835616,0.045658263,0.029610553
,03.04.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0
,04.04.2019,-9999,-9999,0.254,0.254,0.254,0.254,0.254,0.254,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0
,05.04.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0
,06.04.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0
,07.04.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0
,08.04.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0
,09.04.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0
,10.04.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.8834,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.356749767
,11.04.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.381,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,12.04.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.803424893,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.138945875
,13.04.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.466575107,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.259017693
,14.04.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,15.04.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,16.04.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,17.04.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,18.04.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,19.04.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,20.04.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,21.04.2019,-9999,-9999,12.92013333,14.986,12.87109722,14.18582944,11.80867167,14.732,12.6238,12.49665889,12.79849556,12.446,-9999,13.208,13.18020111,-9999,12.192,14.40490444,12.70423333,12.39131944,11.58611111,13.46908213,13.5,13.22302001
,22.04.2019,-9999,-9999,0.033866667,0.254,0.082902778,0.038170556,0.129328333,0,0,0.203341111,0.155504444,0,-9999,0,0.027798889,-9999,0,0.073095556,0.249766667,0.054680556,0.013888889,0.030917874,0,0
,23.04.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0
,24.04.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0
,25.04.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,-9999,0,0,-9999,0,0,0,0,0,0,0,0
,26.04.2019,-9999,-9999,2.032,1.27,1.778,0.762,1.778,0.762,1.0668,0.508,0.254,0.508,0.508,0.508,0.762,-9999,1.27,1.016,1.016,1.27,1.3,1.1,0.5,0.32342704
,27.04.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0.1,0,0
,28.04.2019,-9999,-9999,0.508,0.254,0.508,0.508,0.508,0.508,0.254,0.254,0.508,0.254,0.254,0.254,0.254,-9999,0.254,0.508,0.254,0.254,0.4,0.4,0.4,0.390393784
,29.04.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.366,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.040713143
,30.04.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.318,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,3.18924587
,01.05.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,2.032,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.411672539
,02.05.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,03.05.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,04.05.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,05.05.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,06.05.2019,-9999,-9999,2.794,2.794,3.302,3.048,2.794,2.683651111,2.4384,2.286,2.286,1.524,1.778,2.286,2.54,-9999,2.54,3.302,3.302,2.794,2.5,2.512777778,2.4,2.474685221
,07.05.2019,-9999,-9999,1.524,1.27,1.524,1.27,0.762,0.872348889,1.524,1.524,1.27,1.27,1.27,1.524,1.524,-9999,1.778,1.524,1.524,1.27,1.2,1.487222222,0.9,0.132357266
,08.05.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.404132143,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.074999231
,09.05.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.749267857,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.784654948
,10.05.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0.254,-9999,0,-9999,0,0,0,0,0,0
,11.05.2019,-9999,-9999,3.81,1.016,3.048,3.81,3.81,4.318,2.5654,3.302,3.556,3.302,3.302,3.048,2.794,-9999,3.302,-9999,2.794,3.556,3.2,2.885833333,3.3,3.200520879
,12.05.2019,-9999,-9999,0,0.254,0.254,0.254,0,0.254,0,0.254,0,0,0.254,0.254,0,-9999,0,-9999,0,0,0.1,0.114166667,0,0
,13.05.2019,-9999,-9999,0,0,0,0,0,0,0,0,0.254,0,0,0,0,-9999,0,-9999,0,0,0,0,0,0.859105546
,14.05.2019,-9999,-9999,0.508,1.016,0.508,0.254,0,0,0.635,0,0,0,0.254,0,0.508,-9999,0.762,0.508,0.762,0.254,0.4,0.7,0,0.37796409
,15.05.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,16.05.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,17.05.2019,-9999,-9999,5.08,5.334,4.572,5.588,4.826,4.572,4.5974,4.064,5.842,4.064,4.826,5.334,5.08,-9999,2.54,5.588,5.08,4.318,4.4,4.7,4.6,4.084492745
,18.05.2019,-9999,-9999,1.27,-9999,1.524,1.27,2.032,1.524,1.3208,1.27,1.016,1.016,0.762,1.016,1.016,-9999,1.016,1.524,0.762,1.016,1,1.2,0.9,0.743208191
,19.05.2019,-9999,-9999,4.572,-9999,4.318,4.826,5.334,5.334,3.343030769,4.572,4.572,4.318,4.064,4.064,4.064,-9999,3.81,4.064,4.064,4.064,3.8,3.7,4.9,4.404381903
,20.05.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,13.4500863,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,12.51936179
,21.05.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,7.336882927,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,8.00945755
,22.05.2019,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0
,23.05.2019,-9999,-9999,0.254,0,0.254,0.117263333,0,0.254,0,0,0.254,0,0,0,0,-9999,0.254,0,0,0,0,0,0,0
,24.05.2019,-9999,-9999,0,0.254,0.254,0.136736667,0.254,0,0,0,0,0.254,0,0,0.254,-9999,0,0,0,0,0.1,0.1,0.1,0
,25.05.2019,-9999,-9999,0.254,0,0.254,0.254,0.254,0.254,0,0,0,0,0,0,0,-9999,0,0,0,0,0.1,0,0.1,0
,26.05.2019,-9999,-9999,0.254,0,0.254,0,0.254,0.254,0,0,0,0,0,0,0,-9999,0.254,0.254,0,0.254,0.1,0.1,0,0
,27.05.2019,-9999,-9999,8.627533333,7.874,7.62,6.441497727,4.064,3.302,6.568369444,3.302,3.048,4.064,6.096,5.683382845,7.366,-9999,7.319242765,7.366,7.62,6.858,6.7,6.4,2.6,3.544251459
,28.05.2019,-9999,-9999,11.94646667,11.92438278,11.60300222,13.37050227,11.684,12.7,11.54183056,10.16,10.668,10.668,11.43,11.33461715,11.938,-9999,11.47675723,12.87603611,10.922,11.176,10.7,12.1,10.49635854,10.13227804
,29.05.2019,-9999,-9999,0,0.013617222,0.080997778,0,0,0,0.254,0.254,0.254,0,0,0,0.254,-9999,0.254,0.077963889,0.254,0,0,0.1,0.003641457,0
,30.05.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,31.05.2019,-9999,-9999,0.508,0,0.508,0.254,0.254,0.254,0,0,0,0,0,0,0,-9999,0.254,0.254,0,0.254,0.3,0.2,0.1,0
,01.06.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,02.06.2019,-9999,-9999,5.842,3.048,6.35,4.318,5.588,4.572,3.7592,4.572,3.302,4.572,4.826,4.064,4.064,-9999,5.334,4.318,4.318,5.588,4.8,4.3,3.7,3.870872421
,03.06.2019,-9999,-9999,0,0.254,0,0,0,0,0,0,0.254,0,0,0,0,-9999,0,0.254,0,0.254,0.1,0,0,0
,04.06.2019,-9999,-9999,0.254,0.254,0,0,0,0,0,0,0,0,0.254,0,0,-9999,0,0,0,0,0,0,0,0
,05.06.2019,-9999,-9999,1.016,1.27,1.016,1.016,2.032,1.778,0.254,1.016,1.27,1.016,1.016,0.762,0.762,-9999,0.762,0.762,1.016,0.508,0.6,0.6,1.3,1.056369414
,06.06.2019,-9999,-9999,0,0.254,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,-9999
,07.06.2019,-9999,-9999,0,0,0,0,0,0,0,0.254,0,0,0,0,0,-9999,0,0,0,0,0,0,0,-9999
,08.06.2019,-9999,-9999,1.27,1.088403139,1.038050364,0.762,0.797654409,0.546821375,0.579261111,0.354471111,0.375426111,0.351648889,0,0.507647222,0.595065556,-9999,0.81713879,1.27,0.762,0.762,0.905183585,0.903904555,0.316186736,-9999
,09.06.2019,-9999,-9999,0,0.181596861,0.231949636,0.254,0.218345591,0.215178625,0.182738889,0.153528889,0.132573889,0.156351111,0,0.000352778,0.166934444,-9999,0.19886121,0,0,0.254,0.094816415,0.096095445,0.183813264,-9999
,10.06.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,-9999
,11.06.2019,-9999,-9999,0,0.254,0,0.254,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0.1,0,-9999
,12.06.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,-9999
,13.06.2019,-9999,-9999,1.016,0.254,1.27,0.254,1.27,0.762,0.254,0.508,0,0.254,0,0.254,0.254,-9999,0.254,0.254,0.254,0.762,0.8,0.3,0.4,-9999
,14.06.2019,-9999,-9999,0,0,0,0,0.254,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0.1,0,0,-9999
,15.06.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,-9999
,16.06.2019,-9999,-9999,0.508,0.508,0.508,0.508,0.508,0.508,0.254,0.254,0.254,0.254,0.254,0.254,0.254,-9999,0.447322222,0.508,0.254,0.254,0.3,0.3,0.3,0.275882557
,17.06.2019,-9999,-9999,11.57111111,11.176,11.10758249,11.97345156,10.5113886,10.19115094,9.866286188,11.06677485,10.80901948,10.56871661,11.22934606,11.66758503,11.34706122,-9999,10.48370316,11.60213223,11.27654167,9.914193548,9.72,10.57317073,10.18316327,10.11860038
,18.06.2019,-9999,-9999,9.256888889,4.572,9.212417508,5.29854844,3.966611399,4.032849057,8.370913812,3.157225152,3.668980519,4.163283388,7.566653938,4.842414966,7.194938776,-9999,8.372974619,6.685867769,7.011458333,9.389806452,8.28,7.926829268,3.416836735,3.053013564
,19.06.2019,-9999,-9999,0,0,0.254,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0.1,0
,20.06.2019,-9999,-9999,1.524,1.524,1.524,1.778,1.778,2.032,1.016,1.524,1.524,1.27,1.27,1.524,1.27,-9999,1.27,1.27,1.27,1.27,1.2,1.3,1.7,1.483824058
,21.06.2019,-9999,-9999,7.62,8.058755501,7.62,8.128,7.067756892,8.093926829,7.345082353,7.112,7.048963504,6.858,7.829317997,7.548651685,8.073663291,-9999,8.017311927,8.320700899,7.62,7.112,7.005128205,7.655696203,7.23697479,6.878497277
,22.06.2019,-9999,-9999,7.366,7.171155054,7.62,7.112,7.410243108,7.654073171,6.955117647,7.366,6.667036496,7.366,7.664682003,7.183348315,7.420336709,-9999,7.222688073,7.427299101,7.112,7.366,6.994871795,7.344303797,7.46302521,7.230347047
,23.06.2019,-9999,-9999,3.302,3.566089444,3.048,4.064,3.048,3.302,2.8702,2.54,3.048,2.286,2.794,3.302,3.302,-9999,3.302,3.556,3.048,2.54,2.3,3.1,2.6,2.417936135
,24.06.2019,-9999,-9999,0,0,0,0.254,0,0,0,0,0,0.254,0,0.254,0,-9999,0,0,0,0,0,0.1,0,0
,25.06.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,26.06.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,27.06.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,28.06.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,29.06.2019,-9999,-9999,0,0,0,0,0,0.254,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0.1,0.152591745
,30.06.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,01.07.2019,-9999,-9999,7.366,6.858,8.382,6.858,8.636,9.398,5.7658,8.128,6.858,7.62,7.366,6.35,6.604,-9999,7.112,6.35,6.35,7.112,6.5,6.1,8.3,8.917582368
,02.07.2019,-9999,-9999,0,0,0.254,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,03.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,04.07.2019,-9999,-9999,1.27,1.016,1.524,1.27,1.524,1.016,0.8636,1.016,0.762,1.27,1.016,1.016,1.27,-9999,1.27,1.016,1.016,1.016,1,1.2,0.8,0.707809964
,05.07.2019,-9999,-9999,10.414,10.668,11.684,8.636,9.652,8.128,10.5918,8.382,7.112,8.128,8.89,8.382,10.668,-9999,10.668,11.43,9.906,10.16,8.9,10.8,7.3,7.646663244
,06.07.2019,-9999,-9999,0.254,0,0,0,0,0.254,0,0,0,0,0,0,0,-9999,0,0,0.254,0,0,0.1,0,0
,07.07.2019,-9999,-9999,0,0.254,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,08.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,09.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,10.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,11.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,12.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,13.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,14.07.2019,-9999,-9999,0,0,0,0,0.254,0.254,0,0,0,0,0,0,0,-9999,0,0,0,0,0.1,0,0.1,0.143387039
,15.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,16.07.2019,-9999,-9999,0,0,0,0,0,0.254,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0.130684295
,17.07.2019,-9999,-9999,0,0.254,0,0.762,0.254,0.762,0,0.508,1.016,0.254,0.254,0.508,0.254,-9999,0,0.254,0,0,0,0.1,0.7,0.644382683
,18.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,19.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,20.07.2019,-9999,-9999,1.016,1.27,1.016,1.016,0.762,1.016,0.762,0.762,0.508,0.762,1.016,0.762,0.762,-9999,0,1.016,0.762,0.762,0.9,1,0.6,0.547651864
,21.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,22.07.2019,-9999,-9999,0.508,1.016,0.254,0.508,0.508,0,0.508,0,0,0,0.254,0,0.254,-9999,0,0.508,0.254,0.508,0.4,0.7,0,0
,23.07.2019,-9999,-9999,0.254,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,24.07.2019,-9999,-9999,1.524,1.778,1.27,1.524,1.016,1.27,1.0414,1.016,1.524,1.27,1.27,1.27,1.016,-9999,1.524,1.27,1.016,1.016,1.2,1.2,0.8,0.774666039
,25.07.2019,-9999,-9999,0,0,0,0.254,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,26.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,27.07.2019,-9999,-9999,0.508,0.508,0.508,0.508,0.508,0.508,0,0.254,0.254,0,0,0.254,0.254,-9999,0.254,0.254,0,0,0.2,0.3,0.3,0.390182887
,28.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,29.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,30.07.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,31.07.2019,-9999,-9999,0.254,0.254,0.508,0.254,0.254,0.254,0,0,0,0,0,0,0,-9999,0.254,0.254,0,0.254,0.2,0.2,0.1,0.130145079
,01.08.2019,-9999,-9999,0.508,0.508,0.690668333,0.508,0.508,0.254,0.254,0.254,0.254,0.254,0.254,0.254,0.254,-9999,0.254,0.508,0.508,0.254,0.4,0.4,0.2,0.128036599
,02.08.2019,-9999,-9999,0.254,0.254,0.325331667,0.254,0.254,0.254,0,0.254,0.254,0,0.254,0.254,0.254,-9999,0.254,0,0,0,0,0.1,0,0
,03.08.2019,-9999,-9999,0,0,0,0,0,0,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0,0,0
,04.08.2019,-9999,-9999,0.220133333,0.010583333,0.116628333,0,0.069497222,0.038664444,0,0,0,0,0,0,0,-9999,0,0,0,0,0,0.027083333,0.015361111,0.026730691
