@T,B3,,,,
,25.10.2007,0.260527723,0.164069228,0.234088036,0.236470898
,26.10.2007,0.256809852,0.166952566,0.233740933,0.236000062
,27.10.2007,0.256884323,0.169716173,0.233612462,0.235594169
,28.10.2007,0.223852111,0.171989539,0.233387741,0.235201557
,29.10.2007,0.22561662,0.174032546,0.233025245,0.234876822
,30.10.2007,0.251122788,0.176225413,0.232659876,0.234517033
,31.10.2007,0.236503676,0.178681364,0.232502927,0.234173623
,01.11.2007,0.22581872,0.180691793,0.232477311,0.233830496
,02.11.2007,0.250176316,0.18211907,0.232240446,0.233561338
,03.11.2007,0.245123764,0.183370029,0.231926977,0.233269969
,04.11.2007,0.245627903,0.184262158,0.231466836,0.232988404
,05.11.2007,0.243704624,0.185382524,0.231000816,0.232659113
,06.11.2007,0.244608456,0.186414367,0.230717018,0.232368408
,07.11.2007,0.230399496,0.186948006,0.230347462,0.232081113
,08.11.2007,0.238272223,0.18756337,0.229854178,0.231809966
,09.11.2007,0.231722804,0.188449644,0.229523544,0.231539026
,10.11.2007,0.242310655,0.189413524,0.229348819,0.231265073
,11.11.2007,0.237041725,0.190368306,0.229310706,0.230997683
,12.11.2007,0.231780444,0.191313825,0.229304354,0.23078454
,13.11.2007,0.231875556,0.191986061,0.22932976,0.230571518
,14.11.2007,0.229187532,0.192462403,0.229231311,0.230406258
,15.11.2007,0.236196763,0.192678018,0.229044025,0.230241079
,16.11.2007,0.233394112,0.192395578,0.228580975,0.230085494
,17.11.2007,0.232372385,0.192623348,0.228029794,0.229895058
,18.11.2007,0.23316974,0.193112782,0.227754489,0.229685699
,19.11.2007,0.235347171,0.193758417,0.227646952,0.229444748
,20.11.2007,0.234678053,0.194405264,0.227716533,0.229235637
,21.11.2007,0.217419748,0.194493827,0.22768807,0.229058287
,22.11.2007,0.204402039,0.1941183,0.22736882,0.228874695
,23.11.2007,0.223349193,0.193414142,0.226734241,0.228700675
,24.11.2007,0.219955889,0.192668976,0.225981068,0.228504611
,25.11.2007,0.222364026,0.191828517,0.225078583,0.228229655
,26.11.2007,0.223908375,0.191126238,0.224128122,0.227929639
,27.11.2007,0.225571366,0.190639793,0.223270644,0.227551008
,28.11.2007,0.224964372,0.190256615,0.2225399,0.227210565
,29.11.2007,0.221455492,0.189994394,0.221910251,0.226826348
,30.11.2007,0.222703994,0.189630054,0.221284775,0.22644566
,01.12.2007,0.221672453,0.189136893,0.220657267,0.226071643
,02.12.2007,0.218599399,0.188656498,0.219999813,0.225716822
,03.12.2007,0.220124165,0.188254708,0.219368281,0.225362332
,04.12.2007,0.220546377,0.187955194,0.218765605,0.225017565
,05.12.2007,0.217889799,0.18852161,0.218444553,0.224635566
,06.12.2007,0.219669553,0.189503744,0.218648263,0.224272705
,07.12.2007,0.222633685,0.190145094,0.21903434,0.224007035
,08.12.2007,0.222051112,0.190392327,0.21931256,0.223794637
,09.12.2007,0.220739188,0.190313903,0.219380598,0.223594843
,10.12.2007,0.216574089,0.19006972,0.2192538,0.223441947
,11.12.2007,0.213861229,0.189789578,0.218972539,0.2232517
,12.12.2007,0.21758877,0.189587903,0.218691476,0.223061547
,13.12.2007,0.210673805,0.189527729,0.218441475,0.222890183
,14.12.2007,0.219909013,0.189461547,0.218240979,0.222681531
,15.12.2007,0.21944011,0.189380347,0.218062176,0.222497893
,16.12.2007,0.218594575,0.189091804,0.217787977,0.222273909
,17.12.2007,0.217850077,0.188731497,0.21746475,0.222078033
,18.12.2007,0.217229375,0.188350608,0.217098767,0.22186052
,19.12.2007,0.216752189,0.188042031,0.216702434,0.22166175
,20.12.2007,0.216365657,0.187748716,0.21634027,0.221453793
,21.12.2007,0.216040488,0.187521431,0.216002987,0.221211825
,22.12.2007,0.21564314,0.187369019,0.215770144,0.220970025
,23.12.2007,0.215127506,0.18711217,0.215463993,0.220762448
,24.12.2007,0.214653082,0.186828657,0.215152003,0.2205426
,25.12.2007,0.214286116,0.186554353,0.214806658,0.220325984
,26.12.2007,0.213647199,0.186390488,0.214525746,0.220112591
,27.12.2007,0.213596556,0.186146329,0.214257247,0.219883861
,28.12.2007,0.213305552,0.185917233,0.213976758,0.21967072
,29.12.2007,0.213055078,0.185720997,0.213684317,0.219439184
,30.12.2007,0.212836402,0.185560531,0.21346817,0.219210866
,31.12.2007,0.212589128,0.18547439,0.213294761,0.219032021
,01.01.2008,0.212287448,0.185367488,0.213112297,0.218828607
,02.01.2008,0.211963088,0.185180516,0.212936019,0.218637633
,03.01.2008,0.211613206,0.184892836,0.212653509,0.218440596
,04.01.2008,0.211309488,0.184637997,0.21238034,0.218231364
,05.01.2008,0.211083305,0.184469208,0.212161973,0.218046846
,06.01.2008,0.2109059,0.184341939,0.211961895,0.217847052
,07.01.2008,0.210711423,0.184285711,0.211840696,0.217662726
,08.01.2008,0.210602785,0.18429755,0.211774052,0.217493843
,09.01.2008,0.210459905,0.184324181,0.211731658,0.217318898
,10.01.2008,0.210197159,0.184285712,0.211674124,0.21715018
,11.01.2008,0.209883241,0.184191065,0.211598435,0.217015259
,12.01.2008,0.209595265,0.184090523,0.211507627,0.216883443
,13.01.2008,0.209307515,0.184007745,0.21139869,0.216754751
,14.01.2008,0.2090314,0.183836354,0.211274663,0.216592412
,15.01.2008,0.208724201,0.183721149,0.211156721,0.216469938
,16.01.2008,0.208414462,0.183635522,0.211063004,0.216304673
,17.01.2008,0.207637334,0.183443694,0.210875653,0.216130298
,18.01.2008,0.203770095,0.183131108,0.210637054,0.215959063
,19.01.2008,0.186542398,0.182780543,0.210386566,0.215827646
,20.01.2008,0.164355895,0.18246274,0.210109114,0.215659618
,21.01.2008,0.149713785,0.182224583,0.20988006,0.215513021
,22.01.2008,0.137393748,0.182039517,0.209542842,0.215342093
,23.01.2008,0.129722653,0.181681397,0.209097661,0.215152932
,24.01.2008,0.125976842,0.181385257,0.208662078,0.214973023
,25.01.2008,0.123944602,0.180957674,0.208215033,0.214802338
,26.01.2008,0.124825958,0.180606671,0.20784341,0.214576923
,27.01.2008,0.126357455,0.180478066,0.207669715,0.214305983
,28.01.2008,0.128357669,0.18041086,0.207555969,0.214096079
,29.01.2008,0.130987765,0.18045761,0.207612834,0.213925808
,30.01.2008,0.13030477,0.180334912,0.207564947,0.213779925
,31.01.2008,0.12771862,0.180083853,0.207493132,0.213649296
,01.02.2008,0.125976238,0.179774677,0.207418332,0.213539967
,02.02.2008,0.126309047,0.179460003,0.207292709,0.213409407
,03.02.2008,0.125949308,0.179107842,0.20718806,0.213300152
,04.02.2008,0.12557217,0.178793856,0.207098382,0.213187904
,05.02.2008,0.125519678,0.17842507,0.206981848,0.213057484
,06.02.2008,0.124691797,0.177914728,0.206868328,0.21296046
,07.02.2008,0.122589847,0.177448652,0.206754847,0.212842251
,08.02.2008,0.121972181,0.176916893,0.206611563,0.212718013
,09.02.2008,0.122882405,0.176374534,0.206495179,0.212602914
,10.02.2008,0.12453183,0.176000063,0.206477278,0.212472713
,11.02.2008,0.126129677,0.175815875,0.20653695,0.212345587
,12.02.2008,0.128018848,0.175769853,0.20667126,0.212230591
,13.02.2008,0.129748323,0.175778482,0.206808596,0.212124721
,14.02.2008,0.131205955,0.175896446,0.206951974,0.212052141
,15.02.2008,0.133880272,0.175982783,0.207134248,0.211973531
,16.02.2008,0.136138229,0.176115217,0.207271775,0.21191307
,17.02.2008,0.13785293,0.176267882,0.207385426,0.211873774
,18.02.2008,0.139208548,0.176397562,0.207526048,0.21183146
,19.02.2008,0.138655127,0.176492703,0.207654739,0.211771025
,20.02.2008,0.139197862,0.17660806,0.207756541,0.211719667
,21.02.2008,0.141730813,0.17671191,0.207843399,0.211674353
,22.02.2008,0.144530818,0.176847569,0.207936261,0.211653211
,23.02.2008,0.147876975,0.17700638,0.208050126,0.21159583
,24.02.2008,0.151628093,0.177179739,0.208161028,0.21157167
,25.02.2008,0.155771711,0.177399465,0.20826897,0.211544493
,26.02.2008,0.160149602,0.17758752,0.208388951,0.211529392
,27.02.2008,0.165008108,0.177787268,0.208478953,0.211484103
,28.02.2008,0.171234065,0.177958184,0.208604993,0.211472024
,29.02.2008,0.179878178,0.178172684,0.208746108,0.211462968
,01.03.2008,0.191671892,0.178462804,0.208869248,0.211456929
,02.03.2008,0.206684249,0.179204041,0.209142744,0.211438818
,03.03.2008,0.208224192,0.180335021,0.20972047,0.211429763
,04.03.2008,0.206882655,0.180928415,0.210308143,0.211484102
,05.03.2008,0.207409423,0.181335438,0.210742748,0.211553552
,06.03.2008,0.203917778,0.181690197,0.211129521,0.211644153
,07.03.2008,0.208389045,0.18192204,0.21145013,0.211725708
,08.03.2008,0.209125472,0.182174652,0.211652933,0.211825415
,09.03.2008,0.210361394,0.18287486,0.211998283,0.211888886
,10.03.2008,0.209660462,0.183795095,0.212544257,0.211982601
,11.03.2008,0.212443169,0.184638089,0.213200528,0.212058188
,12.03.2008,0.214445249,0.185658794,0.213921982,0.212191268
,13.03.2008,0.215411305,0.186870546,0.21481897,0.212348609
,14.03.2008,0.215828707,0.18773083,0.215718148,0.212512075
,15.03.2008,0.213991787,0.188305664,0.216447691,0.212766497
,16.03.2008,0.21628146,0.188809567,0.217055752,0.212999877
,17.03.2008,0.215307155,0.189058746,0.21757554,0.213239478
,18.03.2008,0.214059958,0.188845548,0.217828006,0.213470133
,19.03.2008,0.211732524,0.188686475,0.217892702,0.213679669
,20.03.2008,0.214952918,0.188839548,0.217957403,0.213840702
,21.03.2008,0.215166606,0.189401445,0.218185483,0.21398357
,22.03.2008,0.214248664,0.189861854,0.218598872,0.214135605
,23.03.2008,0.213521127,0.190027515,0.218913842,0.214260338
,24.03.2008,0.216697057,0.19003656,0.219096138,0.214394235
,25.03.2008,0.21813079,0.19051609,0.21929401,0.214546457
,26.03.2008,0.21768799,0.191371319,0.219693184,0.214646958
,27.03.2008,0.21884842,0.192432216,0.220306683,0.214790147
,28.03.2008,0.203532506,0.193140134,0.22101128,0.214939487
,29.03.2008,0.189840561,0.193115786,0.221424679,0.215143784
,30.03.2008,0.197752068,0.19334711,0.221661143,0.215351245
,31.03.2008,0.205776195,0.193529809,0.221953817,0.215555776
,01.04.2008,0.204452222,0.193222323,0.222106475,0.215748204
,02.04.2008,0.217612988,0.192681064,0.222003656,0.215910156
,03.04.2008,0.218555489,0.19270538,0.221841699,0.216017148
,04.04.2008,0.215780676,0.193124924,0.221925783,0.21611806
,05.04.2008,0.220644455,0.193508543,0.222115826,0.216176176
,06.04.2008,0.220667983,0.194182384,0.222411979,0.216274069
,07.04.2008,0.21784463,0.194741415,0.222833235,0.216356686
,08.04.2008,0.208029157,0.194940182,0.223176816,0.216497486
,09.04.2008,0.212799641,0.195096277,0.223383111,0.216616908
,10.04.2008,0.219548653,0.195451495,0.223655247,0.216770064
,11.04.2008,0.19186044,0.195102418,0.223805453,0.216895698
,12.04.2008,0.203929679,0.194567181,0.223702183,0.217024456
,13.04.2008,0.204498834,0.194255604,0.223489444,0.217113373
,14.04.2008,0.222124652,0.194695641,0.223405005,0.217174709
,15.04.2008,0.214448099,0.195942393,0.223699076,0.217208456
,16.04.2008,0.171053254,0.197538988,0.224466613,0.21728208
,17.04.2008,0.14322194,0.198446478,0.225361334,0.217380275
,18.04.2008,0.094309439,0.198628956,0.225933778,0.217573673
,19.04.2008,0.170320557,0.199112017,0.226289665,0.217785595
,20.04.2008,0.15743145,0.200151638,0.226806802,0.217988435
,21.04.2008,0.183307603,0.201465725,0.227593283,0.21821906
,22.04.2008,0.209382833,0.202355932,0.228444716,0.218468299
,23.04.2008,0.187679669,0.202957106,0.22907261,0.218739273
,24.04.2008,0.163313987,0.204014944,0.229717498,0.219038193
,25.04.2008,0.084320767,0.205170442,0.23055456,0.219334267
,26.04.2008,0.129949168,0.205710123,0.231304001,0.219649104
,27.04.2008,0.15240689,0.20566274,0.231728774,0.219951848
,28.04.2008,0.130121161,0.205640631,0.231863008,0.220257936
,29.04.2008,0.116810453,0.206146407,0.232029297,0.22053641
,30.04.2008,0.07363361,0.207045905,0.232387691,0.22077174
,01.05.2008,0.067048616,0.208221332,0.232973981,0.221007214
,02.05.2008,0.12463127,0.208711505,0.233686355,0.221276958
,03.05.2008,0.151293226,0.20803355,0.233895146,0.221525172
,04.05.2008,0.144036308,0.207598025,0.233660637,0.221764233
,05.05.2008,-9999,0.208256264,0.233580354,0.221959933
,06.05.2008,-9999,0.209694594,0.233985181,0.222096679
,07.05.2008,-9999,0.211356874,0.23479286,0.222258358
,08.05.2008,0.179184248,0.212627038,0.235766783,0.222466771
,09.05.2008,0.101323155,0.213058939,0.236565081,0.222737585
,10.05.2008,-9999,0.213249327,0.236959964,0.223055321
,11.05.2008,0.162282837,0.21319125,0.237287188,0.223332784
,12.05.2008,0.238491999,0.21316221,0.237326087,0.223619816
,13.05.2008,0.240556539,0.213779042,0.237507662,0.223857094
,14.05.2008,0.240191117,0.213824276,0.23779965,0.224057023
,15.05.2008,0.237651206,0.213682055,0.237848328,0.224272701
,16.05.2008,0.239898773,0.213769313,0.237890528,0.224441569
,17.05.2008,0.241454223,0.214212464,0.238000922,0.224601129
,18.05.2008,0.243680472,0.215327594,0.238377799,0.2247451
,19.05.2008,0.245724661,0.216837063,0.239158645,0.224886006
,20.05.2008,0.247300641,0.21839195,0.240166206,0.225108423
,21.05.2008,-9999,-9999,-9999,-9999
,22.05.2008,-9999,-9999,-9999,-9999
,23.05.2008,-9999,-9999,-9999,-9999
,24.05.2008,-9999,-9999,-9999,-9999
,25.05.2008,0.249028066,0.222738521,0.244805519,0.226993211
,26.05.2008,0.249420816,0.223467988,0.245377204,0.227387055
,27.05.2008,0.247019109,0.223484596,0.245959572,0.227762368
,28.05.2008,0.250816204,0.222579612,0.246032418,0.228119093
,29.05.2008,0.300279806,0.240875245,0.24596287,0.228435062
,30.05.2008,0.299248981,0.265015423,0.246058926,0.228643743
,31.05.2008,0.297801166,0.270759838,0.24646322,0.228855702
,01.06.2008,-9999,-9999,-9999,-9999
,02.06.2008,-9999,-9999,-9999,-9999
,03.06.2008,-9999,-9999,-9999,-9999
,04.06.2008,0.261043125,0.274042119,0.250012664,0.229920457
,05.06.2008,-9999,-9999,-9999,-9999
,06.06.2008,-9999,-9999,-9999,-9999
,07.06.2008,0.241669788,-9999,-9999,-9999
,08.06.2008,0.264533575,-9999,-9999,-9999
,09.06.2008,0.269531258,-9999,-9999,-9999
,10.06.2008,0.263685118,-9999,-9999,-9999
,11.06.2008,0.273020129,-9999,-9999,-9999
,12.06.2008,0.271962551,-9999,-9999,-9999
,13.06.2008,-9999,-9999,-9999,-9999
,14.06.2008,0.285436372,-9999,-9999,-9999
,15.06.2008,-9999,-9999,-9999,-9999
,16.06.2008,-9999,-9999,-9999,-9999
,17.06.2008,-9999,-9999,-9999,-9999
,18.06.2008,-9999,-9999,-9999,-9999
,19.06.2008,-9999,-9999,-9999,-9999
,20.06.2008,-9999,-9999,-9999,-9999
,21.06.2008,-9999,-9999,-9999,-9999
,22.06.2008,-9999,-9999,-9999,-9999
,23.06.2008,-9999,-9999,-9999,-9999
,24.06.2008,-9999,-9999,-9999,-9999
,25.06.2008,-9999,-9999,-9999,-9999
,26.06.2008,-9999,-9999,-9999,-9999
,27.06.2008,-9999,-9999,-9999,-9999
,28.06.2008,-9999,-9999,-9999,-9999
,29.06.2008,-9999,-9999,-9999,-9999
,30.06.2008,-9999,-9999,-9999,-9999
,01.07.2008,-9999,-9999,-9999,-9999
,02.07.2008,-9999,-9999,-9999,-9999
,03.07.2008,-9999,-9999,-9999,-9999
,04.07.2008,-9999,-9999,-9999,-9999
,05.07.2008,-9999,-9999,-9999,-9999
,06.07.2008,-9999,-9999,-9999,-9999
,07.07.2008,-9999,-9999,-9999,-9999
,08.07.2008,-9999,-9999,-9999,-9999
,09.07.2008,-9999,-9999,-9999,-9999
,10.07.2008,-9999,-9999,-9999,-9999
,11.07.2008,-9999,-9999,-9999,-9999
,12.07.2008,-9999,-9999,-9999,-9999
,13.07.2008,-9999,-9999,-9999,-9999
,14.07.2008,-9999,-9999,-9999,-9999
,15.07.2008,-9999,-9999,-9999,-9999
,16.07.2008,-9999,-9999,-9999,-9999
,17.07.2008,-9999,-9999,-9999,-9999
,18.07.2008,-9999,-9999,-9999,-9999
,19.07.2008,-9999,-9999,-9999,-9999
,20.07.2008,-9999,-9999,-9999,-9999
,21.07.2008,-9999,-9999,-9999,-9999
,22.07.2008,-9999,-9999,-9999,-9999
,23.07.2008,-9999,-9999,-9999,-9999
,24.07.2008,-9999,-9999,-9999,-9999
,25.07.2008,-9999,-9999,-9999,-9999
,26.07.2008,-9999,-9999,-9999,-9999
,27.07.2008,-9999,-9999,-9999,-9999
,28.07.2008,-9999,-9999,-9999,-9999
,29.07.2008,-9999,-9999,-9999,-9999
,30.07.2008,-9999,-9999,-9999,-9999
,31.07.2008,-9999,-9999,-9999,-9999
,01.08.2008,-9999,-9999,-9999,-9999
,02.08.2008,-9999,-9999,-9999,-9999
,03.08.2008,-9999,-9999,-9999,-9999
,04.08.2008,-9999,-9999,-9999,-9999
,05.08.2008,-9999,-9999,-9999,-9999
,06.08.2008,-9999,-9999,-9999,-9999
,07.08.2008,-9999,-9999,-9999,-9999
,08.08.2008,-9999,-9999,-9999,-9999
,09.08.2008,-9999,-9999,-9999,-9999
,10.08.2008,-9999,-9999,-9999,-9999
,11.08.2008,-9999,-9999,-9999,-9999
,12.08.2008,-9999,-9999,-9999,-9999
,13.08.2008,-9999,-9999,-9999,-9999
,14.08.2008,-9999,-9999,-9999,-9999
,15.08.2008,-9999,-9999,-9999,-9999
,16.08.2008,-9999,-9999,-9999,-9999
,17.08.2008,-9999,-9999,-9999,-9999
,18.08.2008,-9999,-9999,-9999,-9999
,19.08.2008,-9999,-9999,-9999,-9999
,20.08.2008,-9999,-9999,-9999,-9999
,21.08.2008,-9999,-9999,-9999,-9999
,22.08.2008,-9999,-9999,-9999,-9999
,23.08.2008,-9999,-9999,-9999,-9999
,24.08.2008,-9999,-9999,-9999,-9999
,25.08.2008,-9999,-9999,-9999,-9999
,26.08.2008,-9999,-9999,-9999,-9999
,27.08.2008,-9999,-9999,-9999,-9999
,28.08.2008,-9999,-9999,-9999,-9999
,29.08.2008,-9999,-9999,-9999,-9999
,30.08.2008,-9999,-9999,-9999,-9999
,31.08.2008,-9999,-9999,-9999,-9999
,01.09.2008,-9999,-9999,-9999,-9999
,02.09.2008,-9999,-9999,-9999,-9999
,03.09.2008,-9999,-9999,-9999,-9999
,04.09.2008,-9999,-9999,-9999,-9999
,05.09.2008,-9999,-9999,-9999,-9999
,06.09.2008,-9999,-9999,-9999,-9999
,07.09.2008,-9999,-9999,-9999,-9999
,08.09.2008,-9999,-9999,-9999,-9999
,09.09.2008,-9999,-9999,-9999,-9999
,10.09.2008,-9999,-9999,-9999,-9999
,11.09.2008,-9999,-9999,-9999,-9999
,12.09.2008,-9999,-9999,-9999,-9999
,13.09.2008,-9999,-9999,-9999,-9999
,14.09.2008,-9999,-9999,-9999,-9999
,15.09.2008,-9999,-9999,-9999,-9999
,16.09.2008,-9999,-9999,-9999,-9999
,17.09.2008,-9999,-9999,-9999,-9999
,18.09.2008,-9999,-9999,-9999,-9999
,19.09.2008,-9999,-9999,-9999,-9999
,20.09.2008,-9999,-9999,-9999,-9999
,21.09.2008,-9999,-9999,-9999,-9999
,22.09.2008,-9999,-9999,-9999,-9999
,23.09.2008,-9999,-9999,-9999,-9999
,24.09.2008,-9999,-9999,-9999,-9999
,25.09.2008,-9999,-9999,-9999,-9999
,26.09.2008,-9999,-9999,-9999,-9999
,27.09.2008,-9999,-9999,-9999,-9999
,28.09.2008,-9999,-9999,-9999,-9999
,29.09.2008,-9999,-9999,-9999,-9999
,30.09.2008,-9999,-9999,-9999,-9999
,01.10.2008,-9999,-9999,-9999,-9999
,02.10.2008,-9999,-9999,-9999,-9999
,03.10.2008,-9999,-9999,-9999,-9999
,04.10.2008,-9999,-9999,-9999,-9999
,05.10.2008,-9999,-9999,-9999,-9999
,06.10.2008,-9999,-9999,-9999,-9999
,07.10.2008,-9999,-9999,-9999,-9999
,08.10.2008,-9999,-9999,-9999,-9999
,09.10.2008,-9999,-9999,-9999,-9999
,10.10.2008,-9999,-9999,-9999,-9999
,11.10.2008,-9999,-9999,-9999,-9999
,12.10.2008,-9999,-9999,-9999,-9999
,13.10.2008,-9999,-9999,-9999,-9999
,14.10.2008,-9999,-9999,-9999,-9999
,15.10.2008,-9999,-9999,-9999,-9999
,16.10.2008,-9999,-9999,-9999,-9999
,17.10.2008,-9999,-9999,-9999,-9999
,18.10.2008,-9999,-9999,-9999,-9999
,19.10.2008,-9999,-9999,-9999,-9999
,20.10.2008,-9999,-9999,-9999,-9999
,21.10.2008,-9999,-9999,-9999,-9999
,22.10.2008,-9999,-9999,-9999,-9999
,23.10.2008,-9999,-9999,-9999,-9999
,24.10.2008,-9999,-9999,-9999,-9999
,25.10.2008,-9999,-9999,-9999,-9999
,26.10.2008,-9999,-9999,-9999,-9999
,27.10.2008,-9999,-9999,-9999,-9999
,28.10.2008,-9999,-9999,-9999,-9999
,29.10.2008,-9999,-9999,-9999,-9999
,30.10.2008,-9999,-9999,-9999,-9999
,31.10.2008,-9999,-9999,-9999,-9999
,01.11.2008,-9999,-9999,-9999,-9999
,02.11.2008,-9999,-9999,-9999,-9999
,03.11.2008,-9999,-9999,-9999,-9999
,04.11.2008,-9999,-9999,-9999,-9999
,05.11.2008,-9999,-9999,-9999,-9999
,06.11.2008,-9999,-9999,-9999,-9999
,07.11.2008,-9999,-9999,-9999,-9999
,08.11.2008,0.226028878,0.202878818,0.240388264,0.156238414
,09.11.2008,0.216818758,0.203455675,0.240986354,0.156233373
,10.11.2008,0.233653111,0.203697421,0.240849013,0.156177921
,11.11.2008,0.22958534,0.203518492,0.240476335,0.15608722
,12.11.2008,0.234908517,0.203182783,0.240237945,0.155988988
,13.11.2008,0.236008835,0.203066748,0.239702783,0.155875702
,14.11.2008,0.231951592,0.203082428,0.239409394,0.15582788
,15.11.2008,0.230400738,0.202049868,0.23899256,0.155712142
,16.11.2008,0.232197883,0.200462549,0.238153637,0.15556628
,17.11.2008,0.233232098,0.199983683,0.237488238,0.155440603
,18.11.2008,0.234001685,0.199763208,0.237063607,0.155274808
,19.11.2008,0.236217214,0.199881189,0.2368531,0.155136713
,20.11.2008,0.235774085,0.200076893,0.23694376,0.155091539
,21.11.2008,0.232813158,0.198988349,0.236820737,0.154948542
,22.11.2008,0.231580675,0.19789978,0.236293405,0.15485826
,23.11.2008,0.23134697,0.196928735,0.235553673,0.154750461
,24.11.2008,0.230049765,0.196261559,0.234999007,0.154625195
,25.11.2008,0.228777174,0.195261695,0.234274603,0.154477433
,26.11.2008,0.227868505,0.194274105,0.233471268,0.154302245
,27.11.2008,0.229122362,0.193843717,0.232816897,0.154144663
,28.11.2008,0.228858172,0.19373093,0.232333276,0.153977195
